0.0000000000 -1.8701294300 0.1331366014 0.5000000000
0.0100100100 -1.8621226763 -1.4692142045 0.5000000000
0.0200200200 -1.8541239509 -1.6735514875 0.5000000000
0.0300300300 -1.8461332803 -0.9915496977 0.5000000000
0.0400400400 -1.8381506913 -2.4515043936 0.5000000000
0.0500500501 -1.8301762105 -1.6804598044 0.5000000000
0.0600600601 -1.8222098644 -1.4878618975 0.5000000000
0.0700700701 -1.8142516797 -1.8419046559 0.5000000000
0.0800800801 -1.8063016827 -1.9121164352 0.5000000000
0.0900900901 -1.7983599000 -1.9752258741 0.5000000000
0.1001001001 -1.7904263580 -1.3863681186 0.5000000000
0.1101101101 -1.7825010831 -2.0067087794 0.5000000000
0.1201201201 -1.7745841016 -1.5783684987 0.5000000000
0.1301301301 -1.7666754398 -1.5566881472 0.5000000000
0.1401401401 -1.7587751241 -0.9869209777 0.5000000000
0.1501501502 -1.7508831805 -2.2296837473 0.5000000000
0.1601601602 -1.7429996352 -2.2930054817 0.5000000000
0.1701701702 -1.7351245144 -2.1460327676 0.5000000000
0.1801801802 -1.7272578442 -1.1065394639 0.5000000000
0.1901901902 -1.7193996505 -3.2231893236 0.5000000000
0.2002002002 -1.7115499593 -1.3435005704 0.5000000000
0.2102102102 -1.7037087966 -1.8512579862 0.5000000000
0.2202202202 -1.6958761881 -0.1071900823 0.5000000000
0.2302302302 -1.6880521597 -2.4392395737 0.5000000000
0.2402402402 -1.6802367372 -2.1903298949 0.5000000000
0.2502502503 -1.6724299461 -2.1749953392 0.5000000000
0.2602602603 -1.6646318122 -0.9636356932 0.5000000000
0.2702702703 -1.6568423611 -1.5656684173 0.5000000000
0.2802802803 -1.6490616181 -1.2293261260 0.5000000000
0.2902902903 -1.6412896088 -2.8605127342 0.5000000000
0.3003003003 -1.6335263586 -1.6607290993 0.5000000000
0.3103103103 -1.6257718928 -1.0170395166 0.5000000000
0.3203203203 -1.6180262367 -2.0982129135 0.5000000000
0.3303303303 -1.6102894153 -2.1699854018 0.5000000000
0.3403403403 -1.6025614539 -1.8351770635 0.5000000000
0.3503503504 -1.5948423775 -2.0405791487 0.5000000000
0.3603603604 -1.5871322112 -1.6923581491 0.5000000000
0.3703703704 -1.5794309797 -1.3175317877 0.5000000000
0.3803803804 -1.5717387080 -0.6216882210 0.5000000000
0.3903903904 -1.5640554208 -1.5042438134 0.5000000000
0.4004004004 -1.5563811428 -1.4153188635 0.5000000000
0.4104104104 -1.5487158986 -1.4338413713 0.5000000000
0.4204204204 -1.5410597129 -1.8127773816 0.5000000000
0.4304304304 -1.5334126100 -1.8914164347 0.5000000000
0.4404404404 -1.5257746143 -1.2758662573 0.5000000000
0.4504504505 -1.5181457503 -2.0212411812 0.5000000000
0.4604604605 -1.5105260420 -2.6012773163 0.5000000000
0.4704704705 -1.5029155136 -0.6485328795 0.5000000000
0.4804804805 -1.4953141892 -0.9900135078 0.5000000000
0.4904904905 -1.4877220929 -2.2937900174 0.5000000000
0.5005005005 -1.4801392484 -1.6667276691 0.5000000000
0.5105105105 -1.4725656797 -0.7112909104 0.5000000000
0.5205205205 -1.4650014104 -1.5430919530 0.5000000000
0.5305305305 -1.4574464642 -1.6580890340 0.5000000000
0.5405405405 -1.4499008646 -1.6923817082 0.5000000000
0.5505505506 -1.4423646351 -1.7194892163 0.5000000000
0.5605605606 -1.4348377991 -1.3072677631 0.5000000000
0.5705705706 -1.4273203799 -2.0404892004 0.5000000000
0.5805805806 -1.4198124006 -1.4887875782 0.5000000000
0.5905905906 -1.4123138844 -0.9989579137 0.5000000000
0.6006006006 -1.4048248542 -0.4940679631 0.5000000000
0.6106106106 -1.3973453330 -1.5929171903 0.5000000000
0.6206206206 -1.3898753436 -2.3146216510 0.5000000000
0.6306306306 -1.3824149087 -1.0570287276 0.5000000000
